Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,ActivityCode,Activity,ActivityCombination,Value,UnitType,ValueUSD,Metadata
2004,Fiji,242,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,7042320.0,M,4063419.23,
2004,Fiji,242,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,6479986.0,M,3738952.47,
2004,Fiji,242,Output,14,13,Output at producers' prices,35,Other transport equipment,35,9006966.0,M,5197020.14,
2004,Fiji,242,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,1.04205934E8,M,6.01268327E7,
2004,Fiji,242,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,1.26633E8,M,7.306725167E7,"Data Supplier:40 includes electricity production, collection, distribution only."
2004,Finland,246,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,3.088999939E8,M,3.8424124964E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,0.0,M,0.0,
2004,Finland,246,Output,14,14,Output (valuation not defined),12,Mining of uranium and thorium ores,12,0.0,M,0.0,
2004,Finland,246,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,1.015E8,M,1.2625602981E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,4.1170001221E8,M,5.1211437454E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),15,Food and beverages,15A,8.20979980469E9,M,1.021218452124E10,
2004,Finland,246,Output,14,14,Output (valuation not defined),17,Textiles,17,6.68E8,M,8.3092638341E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,4.501000061E8,M,5.5988019497E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,2.0719999695E8,M,2.5773644327E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,5.67929980469E9,M,7.0644910883E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,1.367890039063E10,M,1.701520842896E10,
2004,Finland,246,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,4.07369995117E9,M,5.06728258609E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,4.69960009766E9,M,5.84584088712E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,5.98660009766E9,M,7.44674246713E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,2.50689990234E9,M,3.11833722966E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,2.64680004883E9,M,3.29235926972E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),27,Basic metals,27,7.51429980469E9,M,9.34705083912E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,4.97839990234E9,M,6.19264045808E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,1.070009960938E10,M,1.330987286002E10,
2004,Finland,246,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,7.040000153E7,M,8.757068662E7,
2004,Finland,246,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,3.259E9,M,4.05387587353E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,1.486390039063E10,M,1.848923202826E10,
2004,Finland,246,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,1.96930004883E9,M,2.44961581948E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,9.9409997559E8,M,1.23656272074E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,1.39119995117E9,M,1.73051608386E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,1.57580004883E9,M,1.96014047237E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),37,Recycling,37,1.1480000305E8,M,1.4279992717E8,
2004,Finland,246,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,5.14820019531E9,M,6.40385534332E9,
2004,Finland,246,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,4.9170001221E8,M,6.1162651626E8,
2004,France,250,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10C,2.1329980469E8,M,2.6532400493E8,
2004,France,250,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,3.93060009766E9,M,4.88928042479E9,
2004,France,250,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,4.170000076E7,M,5.187070482E7,
2004,France,250,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,5.80070019531E9,M,7.21550124927E9,
2004,France,250,Output,14,14,Output (valuation not defined),15,Food and beverages,15A,1.43136796875E11,M,1.7804811520894E11,
2004,France,250,Output,14,14,Output (valuation not defined),17,Textiles,17,1.268970019531E10,M,1.578474055358E10,
2004,France,250,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,1.111929980469E10,M,1.383131672561E10,
2004,France,250,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,3.58389990234E9,M,4.45801943764E9,
2004,France,250,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,1.2019E10,M,1.495045539244E10,
2004,France,250,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,1.776559960938E10,M,2.209866082701E10,
2004,France,250,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,3.3075E10,M,4.114205109451E10,
2004,France,250,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,5.85168984375E10,M,7.278927363289E10,
2004,France,250,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,1.05539703125E11,M,1.3128102368762E11,
2004,France,250,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,3.75023984375E10,M,4.664929985434E10,
2004,France,250,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,2.49475E10,M,3.103223944612E10,
2004,France,250,Output,14,14,Output (valuation not defined),27,Basic metals,27,3.086519921875E10,M,3.839327598791E10,
2004,France,250,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,5.32948984375E10,M,6.629361858178E10,
2004,France,250,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,5.23908984375E10,M,6.516913138028E10,
2004,France,250,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,2.47089990234E9,M,3.07355676588E9,
2004,France,250,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,2.753440039063E10,M,3.425008942488E10,
2004,France,250,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,2.78205E10,M,3.460596923582E10,
2004,France,250,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,2.069980078125E10,M,2.574851886284E10,
2004,France,250,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,1.076968984375E11,M,1.3396436275845E11,
2004,France,250,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,4.935819921875E10,M,6.139675144946E10,
2004,France,250,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,1.859390039063E10,M,2.31289856362E10,
2004,France,250,Output,14,14,Output (valuation not defined),37,Recycling,37,5.87589990234E9,M,7.30904229806E9,
2004,France,250,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,5.773319921875E10,M,7.181442878631E10,
2004,France,250,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,1.057859960938E10,M,1.315873879478E10,
2004,Gambia,270,Output,14,13,Output at producers' prices,15,Food and beverages,15A,1.76026779E8,M,5861681.21,
2004,Gambia,270,Output,14,13,Output at producers' prices,17,Textiles,17,1040040.0,M,34633.27,
2004,Gambia,270,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,4.6261574E7,M,1540507.65,
2004,Gambia,270,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,2544312.0,M,84725.44,
2004,Gambia,270,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,5259780.0,M,175150.36,
2004,Gambia,270,Output,14,13,Output at producers' prices,21,Paper and paper products,21,270000.0,M,8990.98,
2004,Gambia,270,Output,14,13,Output at producers' prices,22,Printing and publishing,22,648000.0,M,21578.36,
2004,Gambia,270,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,7.8131477E7,M,2601773.51,
2004,Gambia,270,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,2.355428E7,M,784356.11,
2004,Gambia,270,Output,14,13,Output at producers' prices,27,Basic metals,27,5626530.0,M,187363.11,
2004,Gambia,270,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,6.6021181E7,M,2198501.38,
2004,Gambia,270,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,5.9469514E7,M,1980331.26,
2004,Georgia,268,Output,14,11,Output at basic prices,10,Mining of coal and lignite; extraction of peat,10,746000.0,M,389220.78,
2004,Georgia,268,Output,14,11,Output at basic prices,11,"Extraction of crude oil and natural gas, etc.",11,3.8379E7,M,2.002400021E7,
2004,Georgia,268,Output,14,11,Output at basic prices,13,Mining of metal ores,13,8.5495E7,M,4.460647484E7,
2004,Georgia,268,Output,14,11,Output at basic prices,14,Other mining and quarrying,14,8967000.0,M,4678475.47,
2004,Georgia,268,Output,14,11,Output at basic prices,15,Food and beverages,15,5.791908E8,M,3.0218913208E8,
2004,Georgia,268,Output,14,11,Output at basic prices,16,Tobacco products,16,3.40124E7,M,1.774575431E7,
2004,Georgia,268,Output,14,11,Output at basic prices,17,Textiles,17,1886800.0,M,984425.95,
2004,Georgia,268,Output,14,11,Output at basic prices,18,"Wearing apparel, fur",18,6294300.0,M,3284011.17,
2004,Georgia,268,Output,14,11,Output at basic prices,19,"Leather, leather products and footwear",19,2829200.0,M,1476117.18,
2004,Georgia,268,Output,14,11,Output at basic prices,20,Wood products (excl. furniture),20,1.25607E7,M,6553465.68,
2004,Georgia,268,Output,14,11,Output at basic prices,21,Paper and paper products,21,5708000.0,M,2978112.85,
2004,Georgia,268,Output,14,11,Output at basic prices,22,Printing and publishing,22,4.20985E7,M,2.196462578E7,
2004,Georgia,268,Output,14,11,Output at basic prices,23,"Coke,refined petroleum products,nuclear fuel",23,1.83244E7,M,9560639.66,
2004,Georgia,268,Output,14,11,Output at basic prices,24,Chemicals and chemical products,24,1.037219E8,M,5.411624449E7,
2004,Georgia,268,Output,14,11,Output at basic prices,25,Rubber and plastics products,25,2.74966E7,M,1.434617692E7,
2004,Georgia,268,Output,14,11,Output at basic prices,26,Non-metallic mineral products,26,9.18114E7,M,4.790201654E7,
2004,Georgia,268,Output,14,11,Output at basic prices,27,Basic metals,27,1.007812E8,M,5.258195289E7,
2004,Georgia,268,Output,14,11,Output at basic prices,28,Fabricated metal products,28,1.03356E7,M,5392533.85,
2004,Georgia,268,Output,14,11,Output at basic prices,29,Machinery and equipment n.e.c.,29,7851900.0,M,4096679.1,
2004,Georgia,268,Output,14,11,Output at basic prices,31,Electrical machinery and apparatus,31,3996600.0,M,2085200.74,
2004,Georgia,268,Output,14,11,Output at basic prices,32,"Radio,television and communication equipment",32,73100.0,M,38139.46,
2004,Georgia,268,Output,14,11,Output at basic prices,33,"Medical, precision and optical instruments",33,2470000.0,M,1288706.86,
2004,Georgia,268,Output,14,11,Output at basic prices,34,"Motor vehicles, trailers, semi-trailers",34,481300.0,M,251115.23,
2004,Georgia,268,Output,14,11,Output at basic prices,35,Other transport equipment,35,2.47602E7,M,1.291847755E7,
2004,Georgia,268,Output,14,11,Output at basic prices,36,Furniture; manufacturing n.e.c.,36,4214700.0,M,2198993.03,
2004,Georgia,268,Output,14,11,Output at basic prices,37,Recycling,37,107963.0,M,56329.01,Special note:UNIDO Estimate
2004,Georgia,268,Output,14,11,Output at basic prices,40,"Electricity, gas, steam and hot water supply",40,4.35276E8,M,2.2710249654E8,
2004,Georgia,268,Output,14,11,Output at basic prices,41,"Water collection, purification, distribution",41,3.7096E7,M,1.935460308E7,
2004,Germany,276,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,3.67510009766E9,M,4.57146352215E9,
2004,Germany,276,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,3.70460009766E9,M,4.60815862441E9,
2004,Germany,276,Output,14,14,Output (valuation not defined),12,Mining of uranium and thorium ores,12,0.0,M,0.0,
2004,Germany,276,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,0.0,M,0.0,
2004,Germany,276,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,5.45010009766E9,M,6.77938916668E9,
2004,Germany,276,Output,14,14,Output (valuation not defined),15,Food and beverages,15,1.4833509375E11,M,1.8451428590087E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),16,Tobacco products,16,1.354870019531E10,M,1.685325217535E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),17,Textiles,17,1.329990039063E10,M,1.654376965754E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,9.52990039063E9,M,1.185425997874E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,3.16230004883E9,M,3.93359063296E9,
2004,Germany,276,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,1.9982E10,M,2.485564519941E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,3.0211E10,M,3.757951642075E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,4.770430078125E10,M,5.933946425306E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,9.41585E10,M,1.1712392495789E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,1.27879203125E11,M,1.590691673135E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,5.59375E10,M,6.958075534691E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,3.528180078125E10,M,4.38870944958E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),27,Basic metals,27,6.9801703125E10,M,8.682646217543E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,9.2379E10,M,1.1491040175539E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,1.69266796875E11,M,2.1055126849993E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,1.325159960938E10,M,1.648368823017E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,8.6425796875E10,M,1.0750520184172E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,3.29686015625E10,M,4.100970188961E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,3.76618984375E10,M,4.68477021869E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,2.49588E11,M,3.1046295536134E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,2.825019921875E10,M,3.514047285526E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,2.747E10,M,3.416998166489E10,
2004,Germany,276,Output,14,14,Output (valuation not defined),37,Recycling,37,3.77210009766E9,M,4.69212199399E9,
2004,Germany,276,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,1.87202703125E11,M,2.3286177405893E11,
2004,Germany,276,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,8.51440039063E9,M,1.059107772971E10,
